index,group,obst_id,surface,face,external_flux_kw_m2,x,y,z
259,RADM,A01.stl,E-玻璃纤维,-x,1312,0.595,-0.2,0.55
260,RADM,A01.stl,E-玻璃纤维,-x,1312,0.595,0.2,0.55
261,RADM,A01.stl,E-玻璃纤维,-x,1312,0.695,0.0,-0.6499999999999999
262,RADM,A01.stl,E-玻璃纤维,-x,1312,0.695,-0.25,-0.55
263,RADM,A01.stl,E-玻璃纤维,-x,1312,0.695,0.25,-0.55
264,RADM,A01.stl,E-玻璃纤维,-x,630,0.695,-0.55,-0.25
265,RADM,A01.stl,E-玻璃纤维,-x,1312,0.695,0.55,-0.25
266,RADM,A01.stl,E-玻璃纤维,-x,630,0.695,-0.55,0.25
267,RADM,A01.stl,E-玻璃纤维,-x,1312,0.695,-0.55,0.35000000000000003
268,RADM,A01.stl,E-玻璃纤维,-x,1312,0.695,0.55,0.30000000000000004
269,RADM,A01.stl,E-玻璃纤维,-x,1312,0.695,-0.45,0.45
270,RADM,A01.stl,E-玻璃纤维,-x,1312,0.695,0.45,0.45
271,RADM,A01.stl,E-玻璃纤维,-x,1312,0.695,-0.35,0.55
272,RADM,A01.stl,E-玻璃纤维,-x,1312,0.695,0.35,0.55
273,RADM,A01.stl,E-玻璃纤维,-x,1312,0.695,-0.15000000000000002,0.6499999999999999
274,RADM,A01.stl,E-玻璃纤维,-x,1312,0.695,0.15000000000000002,0.6499999999999999
275,RADM,A01.stl,E-玻璃纤维,-x,1312,0.695,0.0,0.75
276,RADM,A01.stl,E-玻璃纤维,-x,1312,0.795,-0.15000000000000002,-0.6499999999999999
277,RADM,A01.stl,E-玻璃纤维,-x,1312,0.795,0.15000000000000002,-0.6499999999999999
278,RADM,A01.stl,E-玻璃纤维,-x,1312,0.795,-0.35,-0.55
279,RADM,A01.stl,E-玻璃纤维,-x,1312,0.795,0.35,-0.55
280,RADM,A01.stl,E-玻璃纤维,-x,1312,0.795,-0.45,-0.45
281,RADM,A01.stl,E-玻璃纤维,-x,1312,0.795,0.45,-0.45
282,RADM,A01.stl,E-玻璃纤维,-x,630,0.795,-0.55,-0.35
283,RADM,A01.stl,E-玻璃纤维,-x,1312,0.795,0.55,-0.35
284,RADM,A01.stl,E-玻璃纤维,-x,1312,0.795,-0.6499999999999999,0.04999999999999999
285,RADM,A01.stl,E-玻璃纤维,-x,1312,0.795,0.6499999999999999,0.04999999999999999
286,RADM,A01.stl,E-玻璃纤维,-x,1312,0.795,-0.55,0.45
287,RADM,A01.stl,E-玻璃纤维,-x,1312,0.795,0.55,0.45
288,RADM,A01.stl,E-玻璃纤维,-x,1312,0.795,-0.45,0.55
289,RADM,A01.stl,E-玻璃纤维,-x,1312,0.795,0.45,0.55
290,RADM,A01.stl,E-玻璃纤维,-x,1312,0.795,-0.25,0.6499999999999999
